-1711,0
-1959,0
1887,0
-1973,0
-827,0
1953,0
1313,0
-301,0
-2030,0
-2036,0
1802,0
-2039,0
-2029,0
94,0
-1658,0
1848,0
498,0
-1977,0
-1627,0
-2031,0
-963,0
2035,0
-1822,0
-2004,0
-1090,0
-1483,0
-1417,0
680,0
-961,0
1759,0
-1235,0
2038,0
1321,0
2026,0
1953,0
-1741,0
-1177,0
1113,0
-2023,0
2036,0
392,0
745,0
-1517,0
-1639,0
1705,0
66,0
348,0
-909,0
-1252,0
-1469,0
